0	230.0	0.0
1	224.0	0.0
2	186.0	0.0
3	179.0	0.0
4	172.0	204.75
5	107.0	190.25
6	168.0	161.0
7	139.0	156.5
8	181.0	146.5
9	249.0	148.75
10	233.0	184.25
11	192.0	200.5
12	146.0	213.75
13	273.0	205.0
14	287.0	211.0
15	229.0	224.5
16	243.0	233.75
17	268.0	258.0
18	177.0	256.75
19	131.0	229.25
20	152.0	204.75
21	276.0	182.0
22	232.0	184.0
23	219.0	197.75
24	201.0	219.75
25	176.0	232.0
26	152.0	207.0
27	216.0	187.0
28	234.0	186.25
29	242.0	194.5
30	228.0	211.0
31	221.0	230.0
32	223.0	231.25
33	156.0	228.5
34	179.0	207.0
35	241.0	194.75
36	279.0	199.75
37	237.0	213.75
38	246.0	234.0
39	184.0	250.75
40	153.0	236.5
41	184.0	205.0
42	249.0	191.75
43	292.0	192.5
44	279.0	219.5
45	245.0	251.0
46	176.0	266.25
47	216.0	248.0
48	186.0	229.0
49	260.0	205.75
50	282.0	209.5
51	367.0	236.0
52	289.0	273.75
53	266.0	299.5
54	180.0	301.0
55	197.0	275.5
56	186.0	233.0
57	267.0	207.25
58	227.0	207.5
59	239.0	219.25
60	174.0	229.75
61	144.0	226.75
62	204.0	196.0
63	253.0	190.25
64	257.0	193.75
65	272.0	214.5
66	257.0	246.5
67	253.0	259.75
68	186.0	259.75
69	213.0	242.0
70	289.0	227.25
71	354.0	235.25
72	386.0	260.5
73	345.0	310.5
74	675.0	343.5
75	491.0	440.0
76	348.0	474.25
77	194.0	464.75
78	268.0	427.0
79	206.0	325.25
80	208.0	254.0
81	203.0	219.0
82	150.0	221.25
83	177.0	191.75
84	177.0	184.5
85	220.0	176.75
86	208.0	181.0
87	182.0	195.5
88	193.0	196.75
89	149.0	200.75
90	156.0	183.0
91	268.0	170.0
92	254.0	191.5
93	303.0	206.75
94	299.0	245.25
95	227.0	281.0
96	146.0	270.75
97	174.0	243.75
98	288.0	211.5
99	247.0	208.75
100	262.0	213.75
101	259.0	242.75
102	248.0	264.0
103	187.0	254.0
104	179.0	239.0
105	250.0	218.25
106	261.0	216.0
107	269.0	219.25
108	237.0	239.75
109	218.0	254.25
110	131.0	246.25
111	154.0	213.75
112	244.0	185.0
113	259.0	186.75
114	165.0	197.0
115	196.0	205.5
116	185.0	216.0
117	121.0	201.25
118	125.0	166.75
119	164.0	156.75
120	221.0	148.75
121	205.0	157.75
122	157.0	178.75
123	163.0	186.75
124	95.0	186.5
125	116.0	155.0
126	200.0	132.75
127	211.0	143.5
128	239.0	155.5
129	227.0	191.5
130	218.0	219.25
131	136.0	223.75
132	150.0	205.0
133	252.0	182.75
134	234.0	189.0
135	266.0	193.0
136	275.0	225.5
137	224.0	256.75
138	141.0	249.75
139	166.0	226.5
140	231.0	201.5
141	273.0	190.5
142	247.0	202.75
143	204.0	229.25
144	234.0	238.75
145	111.0	239.5
146	141.0	199.0
147	256.0	172.5
148	215.0	185.5
149	249.0	180.75
150	234.0	215.25
151	200.0	238.5
152	88.0	224.5
153	138.0	192.75
154	255.0	165.0
155	269.0	170.25
156	257.0	187.5
157	240.0	229.75
158	221.0	255.25
159	110.0	246.75
160	123.0	207.0
161	261.0	173.5
162	285.0	178.75
163	259.0	194.75
164	218.0	232.0
